DATE,DEXUSDMXN
10/25/2004,11.515
10/26/2004,11.499
10/27/2004,11.503
10/28/2004,11.527
10/29/2004,11.5365
11/1/2004,11.529
11/2/2004,11.481
11/3/2004,11.419
11/4/2004,11.408
11/5/2004,11.4015
11/8/2004,11.3965
11/9/2004,11.446
11/10/2004,11.429
11/11/2004,.
11/12/2004,11.38
11/15/2004,11.356
11/16/2004,11.35
11/17/2004,11.3265
11/18/2004,11.342
11/19/2004,11.372
11/22/2004,11.389
11/23/2004,11.351
11/24/2004,11.2885
11/25/2004,.
11/26/2004,11.243
11/29/2004,11.2705
11/30/2004,11.2411
12/1/2004,11.153
12/2/2004,11.159
12/3/2004,11.111
12/6/2004,11.131
12/7/2004,11.168
12/8/2004,11.2825
12/9/2004,11.29
12/10/2004,11.3285
12/13/2004,11.291
12/14/2004,11.2925
12/15/2004,11.1905
12/16/2004,11.238
12/17/2004,11.227
12/20/2004,11.1515
12/21/2004,11.185
12/22/2004,11.18
12/23/2004,11.1375
12/24/2004,11.143
12/27/2004,11.135
12/28/2004,11.2061
12/29/2004,11.2545
12/30/2004,11.218
12/31/2004,11.154
1/3/2005,11.215
1/4/2005,11.3191
1/5/2005,11.334
1/6/2005,11.411
1/7/2005,11.36
1/10/2005,11.255
1/11/2005,11.217
1/12/2005,11.1715
1/13/2005,11.198
1/14/2005,11.2375
1/17/2005,.
1/18/2005,11.2485
1/19/2005,11.2335
1/20/2005,11.2501
1/21/2005,11.2445
1/24/2005,11.2375
1/25/2005,11.297
1/26/2005,11.2625
1/27/2005,11.301
1/28/2005,11.255
1/31/2005,11.2065
2/1/2005,11.165
2/2/2005,11.1695
2/3/2005,11.166
2/4/2005,11.1345
2/7/2005,11.182
2/8/2005,11.206
2/9/2005,11.19
2/10/2005,11.154
2/11/2005,11.16
2/14/2005,11.1535
2/15/2005,11.1495
2/16/2005,11.152
2/17/2005,11.141
2/18/2005,11.0755
2/21/2005,.
2/22/2005,11.043
2/23/2005,11.087
2/24/2005,11.1015
2/25/2005,11.091
2/28/2005,11.0885
3/1/2005,11.1005
3/2/2005,11.107
3/3/2005,11.0905
3/4/2005,11.0495
3/7/2005,11.0305
3/8/2005,10.9755
3/9/2005,11.004
3/10/2005,11.039
3/11/2005,11.0215
3/14/2005,11.1335
3/15/2005,11.208
3/16/2005,11.204
3/17/2005,11.2085
3/18/2005,11.1715
3/21/2005,11.221
3/22/2005,11.1895
3/23/2005,11.245
3/24/2005,11.2725
3/25/2005,11.272
3/28/2005,11.3295
3/29/2005,11.2938
3/30/2005,11.2265
3/31/2005,11.177
4/1/2005,11.185
4/4/2005,11.207
4/5/2005,11.2145
4/6/2005,11.2298
4/7/2005,11.181
4/8/2005,11.13
4/11/2005,11.0885
4/12/2005,11.119
4/13/2005,11.0605
4/14/2005,11.098
4/15/2005,11.0875
4/18/2005,11.1305
4/19/2005,11.079
4/20/2005,11.0615
4/21/2005,11.039
4/22/2005,11.036
4/25/2005,11.053
4/26/2005,11.059
4/27/2005,11.098
4/28/2005,11.115
4/29/2005,11.082
5/2/2005,11.027
5/3/2005,11.0255
5/4/2005,10.986
5/5/2005,10.948
5/6/2005,10.9455
5/9/2005,10.9715
5/10/2005,11.02
5/11/2005,11.03
5/12/2005,10.996
5/13/2005,11.021
5/16/2005,11.033
5/17/2005,10.9942
5/18/2005,10.961
5/19/2005,10.9305
5/20/2005,10.972
5/23/2005,10.9575
5/24/2005,10.982
5/25/2005,10.9385
5/26/2005,10.9685
5/27/2005,10.885
5/30/2005,.
5/31/2005,10.9125
6/1/2005,10.845
6/2/2005,10.8125
6/3/2005,10.824
6/6/2005,10.8825
6/7/2005,10.86
6/8/2005,10.838
6/9/2005,10.8725
6/10/2005,10.868
6/13/2005,10.8725
6/14/2005,10.8399
6/15/2005,10.8305
6/16/2005,10.7929
6/17/2005,10.785
6/20/2005,10.83
6/21/2005,10.7905
6/22/2005,10.7585
6/23/2005,10.788
6/24/2005,10.7638
6/27/2005,10.8089
6/28/2005,10.8415
6/29/2005,10.756
6/30/2005,10.772
7/1/2005,10.737
7/4/2005,.
7/5/2005,10.755
7/6/2005,10.7715
7/7/2005,10.801
7/8/2005,10.744
7/11/2005,10.701
7/12/2005,10.689
7/13/2005,10.6922
7/14/2005,10.636
7/15/2005,10.6175
7/18/2005,10.5855
7/19/2005,10.62
7/20/2005,10.6565
7/21/2005,10.591
7/22/2005,10.631
7/25/2005,10.6705
7/26/2005,10.696
7/27/2005,10.6375
7/28/2005,10.616
7/29/2005,10.5995
8/1/2005,10.598
8/2/2005,10.598
8/3/2005,10.595
8/4/2005,10.578
8/5/2005,10.596
8/8/2005,10.605
8/9/2005,10.6375
8/10/2005,10.592
8/11/2005,10.585
8/12/2005,10.635
8/15/2005,10.5965
8/16/2005,10.575
8/17/2005,10.6075
8/18/2005,10.652
8/19/2005,10.7575
8/22/2005,10.728
8/23/2005,10.7765
8/24/2005,10.8815
8/25/2005,10.806
8/26/2005,10.8575
8/29/2005,10.895
8/30/2005,10.837
8/31/2005,10.794
9/1/2005,10.728
9/2/2005,10.68
9/5/2005,.
9/6/2005,10.6906
9/7/2005,10.718
9/8/2005,10.711
9/9/2005,10.705
9/12/2005,10.6985
9/13/2005,10.76
9/14/2005,10.837
9/15/2005,10.7955
9/16/2005,10.8155
9/19/2005,10.8575
9/20/2005,10.8275
9/21/2005,10.78
9/22/2005,10.847
9/23/2005,10.8402
9/26/2005,10.882
9/27/2005,10.888
9/28/2005,10.841
9/29/2005,10.8091
9/30/2005,10.791
10/3/2005,10.763
10/4/2005,10.687
10/5/2005,10.711
10/6/2005,10.7705
10/7/2005,10.79
10/10/2005,.
10/11/2005,10.8045
10/12/2005,10.8825
10/13/2005,10.938
10/14/2005,10.9155
10/17/2005,10.8465
10/18/2005,10.834
10/19/2005,10.88
10/20/2005,10.848
10/21/2005,10.919
10/24/2005,10.8605
10/25/2005,10.844
10/26/2005,10.8885
10/27/2005,10.906
10/28/2005,10.83
10/31/2005,10.789
11/1/2005,10.77
11/2/2005,10.743
11/3/2005,10.722
11/4/2005,10.7465
11/7/2005,10.706
11/8/2005,10.7415
11/9/2005,10.71
11/10/2005,10.723
11/11/2005,.
11/14/2005,10.6865
11/15/2005,10.65
11/16/2005,10.6445
11/17/2005,10.6795
11/18/2005,10.6655
11/21/2005,10.6415
11/22/2005,10.658
11/23/2005,10.6175
11/24/2005,.
11/25/2005,10.6072
11/28/2005,10.5715
11/29/2005,10.57
11/30/2005,10.5765
12/1/2005,10.508
12/2/2005,10.456
12/5/2005,10.485
12/6/2005,10.4135
12/7/2005,10.4565
12/8/2005,10.503
12/9/2005,10.64
12/12/2005,10.6225
12/13/2005,10.6325
12/14/2005,10.7455
12/15/2005,10.727
12/16/2005,10.765
12/19/2005,10.7165
12/20/2005,10.687
12/21/2005,10.642
12/22/2005,10.6505
12/23/2005,10.6775
12/26/2005,.
12/27/2005,10.7355
12/28/2005,10.7725
12/29/2005,10.696
12/30/2005,10.6275
1/2/2006,.
1/3/2006,10.643
1/4/2006,10.5872
1/5/2006,10.591
1/6/2006,10.562
1/9/2006,10.558
1/10/2006,10.6026
1/11/2006,10.608
1/12/2006,10.5655
1/13/2006,10.574
1/16/2006,.
1/17/2006,10.547
1/18/2006,10.572
1/19/2006,10.553
1/20/2006,10.522
1/23/2006,10.5215
1/24/2006,10.505
1/25/2006,10.498
1/26/2006,10.5025
1/27/2006,10.4555
1/30/2006,10.4369
1/31/2006,10.44
2/1/2006,10.4315
2/2/2006,10.487
2/3/2006,10.491
2/6/2006,10.459
2/7/2006,10.4775
2/8/2006,10.5286
2/9/2006,10.475
2/10/2006,10.508
2/13/2006,10.5085
2/14/2006,10.5125
2/15/2006,10.5226
2/16/2006,10.513
2/17/2006,10.4525
2/20/2006,.
2/21/2006,10.443
2/22/2006,10.4885
2/23/2006,10.505
2/24/2006,10.476
2/27/2006,10.466
2/28/2006,10.4542
3/1/2006,10.462
3/2/2006,10.525
3/3/2006,10.5775
3/6/2006,10.609
3/7/2006,10.697
3/8/2006,10.775
3/9/2006,10.707
3/10/2006,10.7031
3/13/2006,10.7185
3/14/2006,10.686
3/15/2006,10.67
3/16/2006,10.621
3/17/2006,10.7
3/20/2006,10.744
3/21/2006,10.798
3/22/2006,10.871
3/23/2006,10.8555
3/24/2006,10.858
3/27/2006,10.939
3/28/2006,10.942
3/29/2006,10.9475
3/30/2006,10.9295
3/31/2006,10.898
4/3/2006,10.856
4/4/2006,10.8665
4/5/2006,10.94
4/6/2006,11.0785
4/7/2006,11.16
4/10/2006,11.0875
4/11/2006,11.072
4/12/2006,11.053
4/13/2006,11.1001
4/14/2006,11.095
4/17/2006,11.083
4/18/2006,10.9875
4/19/2006,10.998
4/20/2006,11.027
4/21/2006,11.0715
4/24/2006,11.069
4/25/2006,11.085
4/26/2006,11.1595
4/27/2006,11.099
4/28/2006,11.089
5/1/2006,11.0525
5/2/2006,11.012
5/3/2006,10.964
5/4/2006,10.971
5/5/2006,10.9485
5/8/2006,10.946
5/9/2006,10.933
5/10/2006,10.841
5/11/2006,10.865
5/12/2006,11.0525
5/15/2006,11.1465
5/16/2006,11.054
5/17/2006,11.1525
5/18/2006,11.224
5/19/2006,11.186
5/22/2006,11.284
5/23/2006,11.183
5/24/2006,11.305
5/25/2006,11.188
5/26/2006,11.143
5/29/2006,.
5/30/2006,11.2575
5/31/2006,11.288
6/1/2006,11.282
6/2/2006,11.346
6/5/2006,11.285
6/6/2006,11.3675
6/7/2006,11.325
6/8/2006,11.4425
6/9/2006,11.383
6/12/2006,11.3825
6/13/2006,11.428
6/14/2006,11.46
6/15/2006,11.417
6/16/2006,11.4228
6/19/2006,11.456
6/20/2006,11.456
6/21/2006,11.423
6/22/2006,11.435
6/23/2006,11.44
6/26/2006,11.412
6/27/2006,11.418
6/28/2006,11.394
6/29/2006,11.3925
6/30/2006,11.2865
7/3/2006,11.154
7/4/2006,.
7/5/2006,11.18
7/6/2006,11.122
7/7/2006,11.0315
7/10/2006,10.956
7/11/2006,10.994
7/12/2006,11.028
7/13/2006,11.045
7/14/2006,11.029
7/17/2006,10.9825
7/18/2006,10.9615
7/19/2006,10.908
7/20/2006,10.866
7/21/2006,10.9095
7/24/2006,10.927
7/25/2006,10.919
7/26/2006,10.941
7/27/2006,10.8952
7/28/2006,10.895
7/31/2006,10.916
8/1/2006,11.022
8/2/2006,10.9555
8/3/2006,10.98
8/4/2006,10.891
8/7/2006,10.8805
8/8/2006,10.911
8/9/2006,10.8315
8/10/2006,10.895
8/11/2006,10.816
8/14/2006,10.8005
8/15/2006,10.8135
8/16/2006,10.7405
8/17/2006,10.7505
8/18/2006,10.839
8/21/2006,10.8055
8/22/2006,10.8
8/23/2006,10.848
8/24/2006,10.922
8/25/2006,10.964
8/28/2006,10.932
8/29/2006,10.903
8/30/2006,10.8765
8/31/2006,10.912
9/1/2006,10.894
9/4/2006,.
9/5/2006,10.836
9/6/2006,10.9355
9/7/2006,11.015
9/8/2006,11.01
9/11/2006,11.0651
9/12/2006,11.032
9/13/2006,11.001
9/14/2006,10.9846
9/15/2006,10.9455
9/18/2006,10.9275
9/19/2006,10.9385
9/20/2006,10.94
9/21/2006,10.9905
9/22/2006,11.0705
9/25/2006,11.103
9/26/2006,11.045
9/27/2006,11.0135
9/28/2006,11.0505
9/29/2006,10.9775
10/2/2006,10.971
10/3/2006,11.0435
10/4/2006,11.056
10/5/2006,11.0166
10/6/2006,11.0576
10/9/2006,.
10/10/2006,11.059
10/11/2006,11.012
10/12/2006,10.94
10/13/2006,10.875
10/16/2006,10.833
10/17/2006,10.8685
10/18/2006,10.8238
10/19/2006,10.7985
10/20/2006,10.8205
10/23/2006,10.8495
10/24/2006,10.8175
10/25/2006,10.783
10/26/2006,10.733
10/27/2006,10.7065
10/30/2006,10.762
10/31/2006,10.767
11/1/2006,10.7505
11/2/2006,10.8355
11/3/2006,10.802
11/6/2006,10.825
11/7/2006,10.811
11/8/2006,10.866
11/9/2006,10.8628
11/10/2006,10.912
11/13/2006,10.924
11/14/2006,10.8655
11/15/2006,10.86
11/16/2006,10.8505
11/17/2006,10.967
11/20/2006,10.959
11/21/2006,10.9973
11/22/2006,10.9705
11/23/2006,.
11/24/2006,11.0225
11/27/2006,11.0536
11/28/2006,11.0331
11/29/2006,11.011
11/30/2006,11
12/1/2006,10.986
12/4/2006,10.9631
12/5/2006,10.8885
12/6/2006,10.861
12/7/2006,10.8675
12/8/2006,10.8525
12/11/2006,10.8365
12/12/2006,10.8451
12/13/2006,10.826
12/14/2006,10.792
12/15/2006,10.7675
12/18/2006,10.8175
12/19/2006,10.847
12/20/2006,10.8133
12/21/2006,10.842
12/22/2006,10.858
12/25/2006,.
12/26/2006,10.8725
12/27/2006,10.882
12/28/2006,10.874
12/29/2006,10.7995
1/1/2007,.
1/2/2007,10.779
1/3/2007,10.765
1/4/2007,10.8675
1/5/2007,10.959
1/8/2007,10.9735
1/9/2007,11.0245
1/10/2007,11.02
1/11/2007,10.959
1/12/2007,10.979
1/15/2007,.
1/16/2007,10.9921
1/17/2007,10.9175
1/18/2007,10.9226
1/19/2007,10.886
1/22/2007,10.9085
1/23/2007,10.961
1/24/2007,10.9487
1/25/2007,10.9875
1/26/2007,11.043
1/29/2007,11.092
1/30/2007,11.0505
1/31/2007,11.0381
2/1/2007,10.984
2/2/2007,11.0025
2/5/2007,10.9275
2/6/2007,10.922
2/7/2007,10.94
2/8/2007,10.967
2/9/2007,10.9555
2/12/2007,11.012
2/13/2007,10.99
2/14/2007,10.917
2/15/2007,10.952
2/16/2007,10.9924
2/19/2007,.
2/20/2007,10.9735
2/21/2007,10.9895
2/22/2007,10.9765
2/23/2007,11.0285
2/26/2007,11.0715
2/27/2007,11.1475
2/28/2007,11.1575
3/1/2007,11.1846
3/2/2007,11.1765
3/5/2007,11.174
3/6/2007,11.1403
3/7/2007,11.155
3/8/2007,11.1451
3/9/2007,11.117
3/12/2007,11.157
3/13/2007,11.1615
3/14/2007,11.18
3/15/2007,11.142
3/16/2007,11.158
3/19/2007,11.149
3/20/2007,11.1075
3/21/2007,11.0795
3/22/2007,11.014
3/23/2007,11.013
3/26/2007,11.0255
3/27/2007,11.0495
3/28/2007,11.0875
3/29/2007,11.058
3/30/2007,11.0427
4/2/2007,11.0305
4/3/2007,10.9785
4/4/2007,10.9965
4/5/2007,10.99
4/6/2007,10.97
4/9/2007,10.971
4/10/2007,11.0161
4/11/2007,10.988
4/12/2007,11.0125
4/13/2007,10.9915
4/16/2007,10.9865
4/17/2007,10.987
4/18/2007,10.9905
4/19/2007,11.0005
4/20/2007,10.9864
4/23/2007,10.9685
4/24/2007,11.003
4/25/2007,10.9385
4/26/2007,10.926
4/27/2007,10.924
4/30/2007,10.9295
5/1/2007,10.9308
5/2/2007,10.9285
5/3/2007,10.8966
5/4/2007,10.8825
5/7/2007,10.8504
5/8/2007,10.8475
5/9/2007,10.8231
5/10/2007,10.8175
5/11/2007,10.8125
5/14/2007,10.7981
5/15/2007,10.7975
5/16/2007,10.7951
5/17/2007,10.8
5/18/2007,10.8222
5/21/2007,10.794
5/22/2007,10.7641
5/23/2007,10.7705
5/24/2007,10.8332
5/25/2007,10.775
5/28/2007,.
5/29/2007,10.7965
5/30/2007,10.8125
5/31/2007,10.738
6/1/2007,10.7116
6/4/2007,10.7465
6/5/2007,10.795
6/6/2007,10.8575
6/7/2007,10.8985
6/8/2007,10.9785
6/11/2007,10.9146
6/12/2007,10.9243
6/13/2007,10.958
6/14/2007,10.9085
6/15/2007,10.8095
6/18/2007,10.7665
6/19/2007,10.7404
6/20/2007,10.7785
6/21/2007,10.8175
6/22/2007,10.795
6/25/2007,10.8151
6/26/2007,10.835
6/27/2007,10.8671
6/28/2007,10.7855
6/29/2007,10.7901
7/2/2007,10.771
7/3/2007,10.7681
7/4/2007,.
7/5/2007,10.793
7/6/2007,10.7805
7/9/2007,10.7562
7/10/2007,10.78
7/11/2007,10.825
7/12/2007,10.7805
7/13/2007,10.7651
7/16/2007,10.7706
7/17/2007,10.76
7/18/2007,10.751
7/19/2007,10.7276
7/20/2007,10.7966
7/23/2007,10.7574
7/24/2007,10.7895
7/25/2007,10.868
7/26/2007,10.9445
7/27/2007,11.011
7/30/2007,10.979
7/31/2007,10.9311
8/1/2007,10.9605
8/2/2007,10.933
8/3/2007,10.9645
8/6/2007,10.978
8/7/2007,10.9625
8/8/2007,10.9265
8/9/2007,10.977
8/10/2007,10.9988
8/13/2007,10.9865
8/14/2007,11.045
8/15/2007,11.122
8/16/2007,11.2692
8/17/2007,11.132
8/20/2007,11.123
8/21/2007,11.1185
8/22/2007,11.063
8/23/2007,11.0755
8/24/2007,11.031
8/27/2007,11.0405
8/28/2007,11.099
8/29/2007,11.085
8/30/2007,11.0845
8/31/2007,11.032
9/3/2007,11.032
9/4/2007,11.0286
9/5/2007,11.0866
9/6/2007,11.055
9/7/2007,11.1255
9/10/2007,11.1475
9/11/2007,11.1076
9/12/2007,11.0675
9/13/2007,11.0731
9/14/2007,11.1095
9/17/2007,11.1482
9/18/2007,11.0925
9/19/2007,10.988
9/20/2007,10.9676
9/21/2007,10.9456
9/24/2007,10.9385
9/25/2007,10.9413
9/26/2007,10.9265
9/27/2007,10.9255
9/28/2007,10.9315
10/1/2007,10.913
10/2/2007,10.9101
10/3/2007,10.873
10/4/2007,10.891
10/5/2007,10.8474
10/8/2007,10.8474
10/9/2007,10.8281
10/10/2007,10.8402
10/11/2007,10.812
10/12/2007,10.825
10/15/2007,10.8085
10/16/2007,10.8368
10/17/2007,10.8145
10/18/2007,10.815
10/19/2007,10.7945
10/22/2007,10.8381
10/23/2007,10.8288
10/24/2007,10.8425
10/25/2007,10.8385
10/26/2007,10.762
10/29/2007,10.7087
10/30/2007,10.718
10/31/2007,10.6996
11/1/2007,10.667
11/2/2007,10.7002
11/5/2007,10.7306
11/6/2007,10.703
11/7/2007,10.737
11/8/2007,10.8165
11/9/2007,10.8806
11/12/2007,.
11/13/2007,10.8921
11/14/2007,10.869
11/15/2007,10.92
11/16/2007,10.9291
11/19/2007,10.9925
11/20/2007,10.96
11/21/2007,11.0005
11/22/2007,11.0005
11/23/2007,10.9755
11/26/2007,10.987
11/27/2007,10.9745
11/28/2007,10.934
11/29/2007,10.9385
11/30/2007,10.896
12/3/2007,10.907
12/4/2007,10.908
12/5/2007,10.853
12/6/2007,10.8346
12/7/2007,10.814
12/10/2007,10.8195
12/11/2007,10.8001
12/12/2007,10.8105
12/13/2007,10.83
12/14/2007,10.824
12/17/2007,10.8509
12/18/2007,10.8601
12/19/2007,10.8455
12/20/2007,10.8405
12/21/2007,10.8225
12/24/2007,10.813
12/25/2007,.
12/26/2007,10.813
12/27/2007,10.867
12/28/2007,10.8958
12/31/2007,10.9169
1/1/2008,.
1/2/2008,10.902
1/3/2008,10.8821
1/4/2008,10.927
1/7/2008,10.9175
1/8/2008,10.8887
1/9/2008,10.973
1/10/2008,10.9575
1/11/2008,10.922
1/14/2008,10.9155
1/15/2008,10.9177
1/16/2008,10.936
1/17/2008,10.941
1/18/2008,10.9375
1/21/2008,.
1/22/2008,10.926
1/23/2008,10.9529
1/24/2008,10.891
1/25/2008,10.868
1/28/2008,10.873
1/29/2008,10.8405
1/30/2008,10.8315
1/31/2008,10.819
2/1/2008,10.812
2/4/2008,10.7925
2/5/2008,10.8236
2/6/2008,10.8178
2/7/2008,10.7946
2/8/2008,10.758
2/11/2008,10.7725
2/12/2008,10.7481
2/13/2008,10.75
2/14/2008,10.7457
2/15/2008,10.766
2/18/2008,.
2/19/2008,10.746
2/20/2008,10.799
2/21/2008,10.798
2/22/2008,10.7751
2/25/2008,10.7915
2/26/2008,10.732
2/27/2008,10.736
2/28/2008,10.673
2/29/2008,10.7263
3/3/2008,10.7001
3/4/2008,10.7175
3/5/2008,10.7015
3/6/2008,10.765
3/7/2008,10.8441
3/10/2008,10.849
3/11/2008,10.797
3/12/2008,10.781
3/13/2008,10.7775
3/14/2008,10.7615
3/17/2008,10.7822
3/18/2008,10.7165
3/19/2008,10.6965
3/20/2008,10.723
3/21/2008,10.717
3/24/2008,10.67
3/25/2008,10.681
3/26/2008,10.6915
3/27/2008,10.6935
3/28/2008,10.6925
3/31/2008,10.63
4/1/2008,10.6005
4/2/2008,10.5525
4/3/2008,10.5665
4/4/2008,10.5661
4/7/2008,10.54
4/8/2008,10.561
4/9/2008,10.5565
4/10/2008,10.549
4/11/2008,10.527
4/14/2008,10.4788
4/15/2008,10.484
4/16/2008,10.4616
4/17/2008,10.4775
4/18/2008,10.4605
4/21/2008,10.5245
4/22/2008,10.5165
4/23/2008,10.4915
4/24/2008,10.456
4/25/2008,10.4675
4/28/2008,10.4415
4/29/2008,10.5322
4/30/2008,10.5101
5/1/2008,10.489
5/2/2008,10.4575
5/5/2008,10.4711
5/6/2008,10.4915
5/7/2008,10.5411
5/8/2008,10.5335
5/9/2008,10.5701
5/12/2008,10.4855
5/13/2008,10.487
5/14/2008,10.4885
5/15/2008,10.467
5/16/2008,10.43
5/19/2008,10.375
5/20/2008,10.3965
5/21/2008,10.365
5/22/2008,10.384
5/23/2008,10.3945
5/26/2008,.
5/27/2008,10.397
5/28/2008,10.3425
5/29/2008,10.3055
5/30/2008,10.329
6/2/2008,10.339
6/3/2008,10.29
6/4/2008,10.32
6/5/2008,10.312
6/6/2008,10.368
6/9/2008,10.364
6/10/2008,10.388
6/11/2008,10.4365
6/12/2008,10.389
6/13/2008,10.3665
6/16/2008,10.3341
6/17/2008,10.317
6/18/2008,10.294
6/19/2008,10.318
6/20/2008,10.2735
6/23/2008,10.297
6/24/2008,10.2925
6/25/2008,10.2895
6/26/2008,10.2721
6/27/2008,10.3011
6/30/2008,10.3035
7/1/2008,10.385
7/2/2008,10.371
7/3/2008,10.3695
7/4/2008,.
7/7/2008,10.3216
7/8/2008,10.3385
7/9/2008,10.3035
7/10/2008,10.3051
7/11/2008,10.3085
7/14/2008,10.2955
7/15/2008,10.3215
7/16/2008,10.2593
7/17/2008,10.2235
7/18/2008,10.203
7/21/2008,10.171
7/22/2008,10.1259
7/23/2008,10.047
7/24/2008,10.0265
7/25/2008,10.0255
7/28/2008,10.074
7/29/2008,10.062
7/30/2008,10.0345
7/31/2008,10.0345
8/1/2008,9.972
8/4/2008,9.9355
8/5/2008,9.9166
8/6/2008,9.9518
8/7/2008,10.007
8/8/2008,10.1261
8/11/2008,10.136
8/12/2008,10.1671
8/13/2008,10.2055
8/14/2008,10.168
8/15/2008,10.2045
8/18/2008,10.1411
8/19/2008,10.1885
8/20/2008,10.14
8/21/2008,10.106
8/22/2008,10.1167
8/25/2008,10.121
8/26/2008,10.1781
8/27/2008,10.142
8/28/2008,10.2035
8/29/2008,10.297
9/1/2008,.
9/2/2008,10.385
9/3/2008,10.3803
9/4/2008,10.4625
9/5/2008,10.4965
9/8/2008,10.5185
9/9/2008,10.507
9/10/2008,10.6025
9/11/2008,10.659
9/12/2008,10.5755
9/15/2008,10.7116
9/16/2008,10.735
9/17/2008,10.8809
9/18/2008,10.849
9/19/2008,10.606
9/22/2008,10.5935
9/23/2008,10.722
9/24/2008,10.792
9/25/2008,10.768
9/26/2008,10.7955
9/29/2008,10.916
9/30/2008,10.9726
10/1/2008,10.9705
10/2/2008,11.115
10/3/2008,11.1245
10/6/2008,11.703
10/7/2008,12.115
10/8/2008,13.139
10/9/2008,12.3788
10/10/2008,12.9806
10/13/2008,.
10/14/2008,12.4251
10/15/2008,12.724
10/16/2008,13.11
10/17/2008,12.8303
10/20/2008,12.781
10/21/2008,13.185
10/22/2008,13.5938
10/23/2008,13.61
10/24/2008,13.5885
10/27/2008,13.2743
10/28/2008,13.3625
10/29/2008,12.9232
10/30/2008,12.865
10/31/2008,12.705
11/3/2008,12.7977
11/4/2008,12.4705
11/5/2008,12.636
11/6/2008,12.96
11/7/2008,12.8525
11/10/2008,12.815
11/11/2008,.
11/12/2008,13.095
11/13/2008,13.29
11/14/2008,13.0028
11/17/2008,13.08
11/18/2008,13.145
11/19/2008,13.1513
11/20/2008,13.561
11/21/2008,13.935
11/24/2008,13.462
11/25/2008,13.2705
11/26/2008,13.22
11/27/2008,.
11/28/2008,13.39
12/1/2008,13.57
12/2/2008,13.4653
12/3/2008,13.55
12/4/2008,13.51
12/5/2008,13.8002
12/8/2008,13.465
12/9/2008,13.5055
12/10/2008,13.4665
12/11/2008,13.091
12/12/2008,13.53
12/15/2008,13.3055
12/16/2008,13.223
12/17/2008,13.17
12/18/2008,13.18
12/19/2008,13.1225
12/22/2008,13.183
12/23/2008,13.221
12/24/2008,13.33
12/25/2008,.
12/26/2008,13.365
12/29/2008,13.5225
12/30/2008,13.76
12/31/2008,13.832
1/1/2009,.
1/2/2009,13.7815
1/5/2009,13.5225
1/6/2009,13.33
1/7/2009,13.3955
1/8/2009,13.495
1/9/2009,13.708
1/12/2009,13.7725
1/13/2009,13.836
1/14/2009,14.0805
1/15/2009,14.16
1/16/2009,13.925
1/19/2009,.
1/20/2009,13.9155
1/21/2009,13.9275
1/22/2009,13.9675
1/23/2009,14.07
1/26/2009,13.948
1/27/2009,14.185
1/28/2009,14.122
1/29/2009,14.2021
1/30/2009,14.333
2/2/2009,14.496
2/3/2009,14.5825
2/4/2009,14.465
2/5/2009,14.318
2/6/2009,14.1777
2/9/2009,14.134
2/10/2009,14.3775
2/11/2009,14.5423
2/12/2009,14.588
2/13/2009,14.465
2/16/2009,.
2/17/2009,14.6205
2/18/2009,14.653
2/19/2009,14.5886
2/20/2009,14.836
2/23/2009,14.86
2/24/2009,14.835
2/25/2009,14.926
2/26/2009,14.9728
2/27/2009,15.088
3/2/2009,15.406
3/3/2009,15.341
3/4/2009,15.175
3/5/2009,15.3153
3/6/2009,15.254
3/9/2009,15.3815
3/10/2009,15.2872
3/11/2009,15.1683
3/12/2009,14.9222
3/13/2009,14.585
3/16/2009,14.101
3/17/2009,14.024
3/18/2009,14.1305
3/19/2009,14.06
3/20/2009,14.14
3/23/2009,14.2725
3/24/2009,14.303
3/25/2009,14.221
3/26/2009,14.231
3/27/2009,14.315
3/30/2009,14.382
3/31/2009,14.21
4/1/2009,13.8882
4/2/2009,13.83
4/3/2009,13.631
4/6/2009,13.65
4/7/2009,13.575
4/8/2009,13.3625
4/9/2009,13.1725
4/10/2009,13.1275
4/13/2009,13.088
4/14/2009,13.0835
4/15/2009,13.1685
4/16/2009,13.047
4/17/2009,13.135
4/20/2009,13.3285
4/21/2009,13.122
4/22/2009,13.1288
4/23/2009,13.327
4/24/2009,13.2445
4/27/2009,13.7072
4/28/2009,13.885
4/29/2009,13.575
4/30/2009,13.801
5/1/2009,13.823
5/4/2009,13.3005
5/5/2009,13.203
5/6/2009,13.1975
5/7/2009,13.086
5/8/2009,13.1061
5/11/2009,13.11
5/12/2009,13.2325
5/13/2009,13.3153
5/14/2009,13.301
5/15/2009,13.2075
5/18/2009,13.12
5/19/2009,12.953
5/20/2009,12.8845
5/21/2009,13.0875
5/22/2009,13.1675
5/25/2009,.
5/26/2009,13.1335
5/27/2009,13.1501
5/28/2009,13.23
5/29/2009,13.182
6/1/2009,13.1565
6/2/2009,13.2825
6/3/2009,13.305
6/4/2009,13.2557
6/5/2009,13.295
6/8/2009,13.457
6/9/2009,13.5
6/10/2009,13.636
6/11/2009,13.44
6/12/2009,13.401
6/15/2009,13.4305
6/16/2009,13.342
6/17/2009,13.47
6/18/2009,13.341
6/19/2009,13.338
6/22/2009,13.3715
6/23/2009,13.3219
6/24/2009,13.2825
6/25/2009,13.289
6/26/2009,13.2425
6/29/2009,13.1835
6/30/2009,13.17
7/1/2009,13.0965
7/2/2009,13.16
7/3/2009,13.245
7/6/2009,13.2535
7/7/2009,13.2698
